id,state,lgbt,owner,sliding_fee,accredited,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,supp_women,supp_men,supp_cooccur,supp_hiv,supp_sexabuse,supp_ipv,supp_trauma,num_assessment,num_test,num_medical,num_transition,num_recovery,num_education,num_ancillary,num_psychopharm
201902305,CA,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,3,1,2,1,0
201902306,CA,1,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7,4,2,4,5,10,6,8
201902307,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,5,3,0,2,5,8,6,0
201902308,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,2,1,0,3,3,6,2,0
201902309,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,6,2,0,3,3,6,6,4
201902310,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,3,2,0,3,2,3,1,0
201902311,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,5,3,2,3,5,8,6,0
201902312,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,4,1,0,3,3,8,3,0
201902313,CA,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,3,1,5,2,4
201902314,CA,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,3,1,5,2,4
201902315,CA,0,"Private, For-profit",0,1,1,1,1,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,7,7,0,4,1,5,4,11
201902316,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,3,7,0,3,5,6,5,0
201902317,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,6,2,0,3,6,9,4,1
201902318,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,3,7,2,4,2,7,3,3
201902319,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,3,5,6,3,1
201902320,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,1,5,1,0,2,1,5,4,4
201902321,CA,0,"Private, For-profit",1,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,5,3,0,4,6,9,3,2
201902322,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,4,2,0,3,2,7,4,0
201902323,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,1,5,7,0,4,4,8,5,0
201902324,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,0,1,1,6,6,2,4,5,8,6,0
201902325,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,5,1,0,3,2,6,3,0
201902326,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,0,1,0,0,1,1,6,5,0,3,4,8,6,1
201902327,CA,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
201902328,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,3,4,0,0
201902329,CA,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,7,3,0,3,4,8,4,0
201902330,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,2,2,0,2,3,3,4,0
201902331,CA,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,0,1,1,1,1,1,6,8,0,4,5,10,6,1
201902332,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,5,1,0,2,5,6,5,0
201902333,CA,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,5,4
201902334,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,3,4,7,3,0
201902335,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,1,0,7,2,0,3,1,8,4,0
201902336,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,4,1,6,5,6
201902337,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,1,0,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5,7,0,4,5,8,6,5
201902338,CA,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,7,4,0,4,5,6,6,9
201902339,CA,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,6,5,0,4,3,9,4,11
201902340,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,0,0,0,0,0,4,8,0,3,5,9,4,5
201902341,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,3,2,0,2,1,3,2,0
201902342,CA,1,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,1,1,1,1,1,1,2,4,0,3,4,6,3,0
201902343,CA,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,3,4
201902344,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,6,4,0,4,6,8,5,0
201902345,CA,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,2,0,3,2,8,3,0
201902346,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,5,1,0,2,5,6,5,0
201902347,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,6,2,0,3,5,6,4,0
201902348,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,8,2,0,4,5,9,5,0
201902349,CA,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,6,3,0,3,4,8,4,10
201902350,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,3,3,7,2,0
201902351,CA,0,Local Government,1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,6,3,0,3,5,9,6,0
201902352,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5,7,0,3,5,9,5,1
201902353,CA,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,1,6,2,0,3,3,7,4,11
201902354,CA,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,2,4
201902355,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,1,1,1,5,3,0,3,6,9,5,0
201902356,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,1,1,5,2,0,2,2,5,4,1
201902357,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,0,0,1,5,2,0,4,2,6,2,6
201902358,CA,0,"Private, For-profit",0,1,1,1,1,0,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,1,1,4,8,0,2,5,7,4,10
201902359,CA,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,5,4,0,3,4,5,2,8
201902360,CA,0,"Private, Non-profit",0,1,1,1,1,0,NA,NA,NA,1,1,1,1,1,1,0,0,1,0,0,0,0,6,8,2,4,5,9,5,11
201902361,CA,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,0,0,0,4,2,0,3,0,5,3,0
201902362,CA,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,6,0,0,2,0,3,4,0
201902363,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,1,1,1,3,2,0,2,1,7,2,0
201902364,CA,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,2,4
201902365,CA,0,Tribal Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,4,2,4,4,0
201902366,CA,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,4,4
201902367,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,3,7,0,2,4,8,6,0
201902368,CA,1,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
201902369,CA,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,6,1,0,3,2,9,4,0
201902370,CA,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,8,3,0,3,3,7,4,11
201902371,CA,0,Local Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,5,6,0,3,5,9,5,0
201902372,CA,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,4,4
201902373,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,0,1,0,0,0,3,6,0,3,2,6,2,2
201902374,CA,0,State Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,8,8,2,4,6,7,6,9
201902375,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,0,0,0,0,0,7,6,2,4,4,10,7,9
201902376,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,1,3,4,4,0
201902377,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,1,1,0,1,0,0,0,3,6,0,3,2,7,2,2
201902378,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,2,2,4,8,5,1
201902379,CA,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,2,4
201902380,CA,0,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,1,1,1,2,1,0,1,1,3,2,0
201902381,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,1,4,5,0
201902382,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,4,5,2,4,5,9,4,0
201902383,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,2,0,3,4,5,3,0
201902384,CA,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,4,4,5,0
201902385,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,4,3,0,3,6,10,5,0
201902386,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,1,6,2,0,4,4,9,6,0
201902387,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,7,0,3,5,5,5,0
201902388,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,6,3,0,4,6,10,8,10
201902389,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,0,0,1,0,0,0,0,6,3,0,3,2,8,4,8
201902390,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,0,0,1,0,0,0,0,5,7,2,3,3,8,5,8
201902391,CA,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,6,1,0,3,5,8,3,5
201902392,CA,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,5,3,0,3,1,8,5,0
201902393,CA,0,"Private, Non-profit",0,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,4,1,1,1,4,4,2,2
201902394,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,4,1,0,3,4,6,2,0
201902395,CA,0,"Private, Non-profit",1,1,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,7,1,1,3,4,6,4,3
201902396,CA,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,4,1,0,2,0,5,0,5
201902397,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,4,2,0,3,4,4,3,2
201902398,CA,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,1,1,1,5,3,0,3,1,8,5,0
201902399,CA,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,7,4,0,3,6,7,4,7
201902400,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,4,2,0,3,4,7,3,0
201902401,CA,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,3,1,5,4,0
201902402,CA,0,"Private, For-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,3,0,2,4,4,2,0
201902403,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,0,4,2,3,1,0
201902404,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,1,0,1,2,3,2,0
201902405,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,1,7,1,0,3,2,5,3,0
201902406,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,6,4,0,3,4,6,3,0
201902407,CA,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,3,1,4,2,0
201902408,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,0,3,3,3,2,0
201902409,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,1,1,1,0,1,0,1,7,2,0,2,4,7,3,2
201902410,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3,0,3,6,9,3,0
201902411,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,5,3,0,3,3,7,3,1
201902412,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,4,2,0,3,2,6,4,0
201902413,CA,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,0,1,1,0,0,0,0,0,6,1,0,2,1,6,4,0
201902414,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,3,0,0
201902415,CA,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,7,2,0,4,2,5,3,9
201902416,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,6,4,0,4,6,7,6,2
201902417,CA,0,"Private, For-profit",1,0,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,6,7,0,4,6,9,6,0
201902418,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,4,2,0,1,3,7,2,2
201902419,CA,0,Local Government,0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,1,1,4,2,0,1,2,4,5,0
201902420,CA,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,0,1,7,4,0,4,5,7,6,1
201902421,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,0,1,6,3,0,3,4,6,2,0
201902422,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,0,1,0,0,0,3,6,0,3,2,7,2,2
201902423,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,3,2,8,4,4
201902424,CA,0,"Private, For-profit",0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,5,6,0,4,3,8,2,5
201902425,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,3,1,0,3,3,7,5,0
201902426,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,3,2,0,4,5,9,6,0
201902427,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,3,5,8,5,0
201902428,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,2,4,0,3,4,7,7,1
201902429,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,5,2,0,3,6,8,4,0
201902430,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,6,5,2,3,2,7,5,3
201902431,CA,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,6,3,0,3,3,8,4,10
201902432,CA,0,"Private, For-profit",0,1,0,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,3,7,0,3,4,8,3,12
201902433,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,5,7,0,3,5,10,6,1
201902434,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,1,5,1,0,2,0,4,3,0
201902435,CA,0,"Private, Non-profit",0,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,7,0,3,3,5,5,9
201902436,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,4,2,0,3,2,8,4,0
201902437,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,4,4,0,3,5,8,4,2
201902438,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,4,3,0,3,5,9,4,0
201902439,CA,0,"Private, For-profit",0,0,0,NA,NA,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,4,3,0,4,3,7,3,0
201902440,CA,0,"Private, For-profit",0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,2,3,0,3,1,7,2,8
201902441,CA,1,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,6,4,0,4,6,8,5,0
201902442,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,4,4,0,2,3,5,3,0
201902443,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,6,7,2,4,1,9,4,10
201902444,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,5,3,0,4,4,7,7,1
201902445,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,3,4,7,4,0
201902446,CA,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,0,1,6,2,0,4,2,6,3,0
201902447,CA,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,2,4,0,3,0,3,1,5
201902448,CA,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,1,1,1,6,1,0,3,3,7,6,0
201902449,CA,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,2,4
201902450,CA,1,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,1,1,0,1,4,3,0,3,3,9,2,4
201902451,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,1,4,4,0,2,2,7,5,0
201902452,CA,0,"Private, Non-profit",0,1,1,1,1,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,0,5,9,2,4,3,5,3,10
201902453,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,4,1,0,3,4,7,1,0
201902454,CA,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,1,0,1,1,1,1,1,1,0,0,0,0,7,2,0,2,1,7,4,9
201902455,CA,0,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,6,3,0,4,3,9,4,0
201902456,CA,1,"Private, Non-profit",0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,3,0,0,5,3,2,3
201902457,CA,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,1,1,1,1,1,7,8,2,4,5,7,6,8
201902458,CA,0,"Private, Non-profit",0,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,6,7,1,3,5,9,8,7
201902459,CA,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,3,1,0,3,4,8,4,0
201902460,CA,1,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5,3,0,4,4,5,4,6
201902461,CA,0,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,5,1,0,2,3,6,2,0
201902462,CA,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,6,2,0,4,6,10,6,9
201902463,CA,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,5,3,0,4,2,8,4,0
201902464,CA,0,Local Government,0,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,6,6,0,4,5,8,5,7
201902465,CA,NA,"Private, Non-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,5,3,0,4,2,8,2,0
201902466,CA,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,0,0,0,0,0,7,5,0,3,2,7,3,7
201902467,CA,0,"Private, Non-profit",0,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,8,3,0,3,6,6,5,2
201902468,CA,0,"Private, Non-profit",1,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,4,0,3,5,7,4,2
